ID,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
3035,122,11,79,36,128,42
3036,122,12,80,36,128,42
3037,122,12,81,36,128,42
3038,122,12,82,36,128,42
3039,122,13,83,36,128,42
3040,122,13,84,36,128,42
3041,122,13,85,36,128,42
3042,122,14,86,36,128,42
3043,122,14,87,36,128,42
3044,122,14,89,36,128,42
3045,123,14,90,36,128,42
3046,123,15,91,36,128,42
3047,123,15,92,36,128,42
3048,123,15,93,36,128,42
3049,123,15,94,36,128,42
3050,123,16,95,36,128,42
3051,124,16,96,36,128,42
3052,124,16,97,36,128,42
3053,124,16,99,36,128,42
3054,124,16,100,36,128,42
3055,123,16,101,36,128,42
3056,123,16,102,36,128,42
3057,123,16,103,36,128,42
3058,123,16,104,36,128,42
3059,122,16,106,36,128,42
3060,122,17,107,36,128,42
3061,122,17,108,36,128,42
3062,122,17,108,36,128,42
3063,122,17,109,36,128,42
3064,122,17,110,36,128,42
3065,122,16,110,36,128,42
3066,123,16,111,36,128,42
3067,123,16,111,36,127,42
3068,123,16,112,36,127,42
3069,123,16,112,36,127,42
3070,124,16,113,36,126,42
3071,124,16,113,36,126,42
3072,124,16,112,36,126,42
3073,124,16,112,36,126,42
3074,125,16,112,36,125,41
3075,125,16,111,36,125,41
3076,125,16,110,36,125,41
3077,126,16,109,36,125,40
3078,126,16,108,36,125,40
3079,126,17,107,36,125,40
3080,126,17,106,36,125,40
3081,126,17,106,36,125,41
3082,127,17,105,36,125,41
3083,127,18,104,36,124,41
3084,127,18,103,36,124,41
3085,127,18,102,36,124,41
3086,128,18,100,36,123,41
3087,128,18,99,36,123,41
3088,128,18,98,36,123,42
3089,128,18,97,36,122,42
3090,129,18,96,36,122,43
3091,129,18,95,36,122,43
3092,129,18,94,36,122,43
3093,129,18,93,36,122,44
3094,130,18,91,36,122,44
3095,130,18,90,36,123,44
3096,130,18,89,36,123,43
3097,130,17,88,36,123,43
3098,131,17,87,36,123,42
3099,131,17,86,36,123,42
3100,131,17,85,36,122,42
3101,132,17,84,36,122,42
3102,132,17,83,36,122,41
3103,132,16,82,36,122,41
3104,132,16,81,36,122,41
3105,132,16,81,36,123,41
3106,132,16,80,36,123,42
3107,133,16,79,36,123,42
3108,133,16,79,36,124,42
3109,133,16,78,36,124,42
3110,134,16,78,36,124,41
3111,134,16,78,36,125,41
3112,134,16,79,36,125,41
3113,134,16,79,36,126,41
3114,134,15,80,36,126,41
3115,134,15,81,36,126,42
3116,134,15,82,36,127,42
3117,134,15,82,36,127,42
3118,134,15,83,36,128,42
3119,133,15,84,36,128,42
3120,133,15,86,36,128,42
3121,133,15,86,36,129,42
3122,133,15,87,36,129,42
3123,133,15,88,36,130,42
3124,133,15,89,36,130,42
3125,132,15,90,36,131,42
3126,132,15,90,36,131,42
3127,132,15,91,36,131,42
3128,131,15,91,36,132,42
3129,131,15,91,36,132,42
3130,131,15,91,36,132,42
3131,131,15,91,36,133,42
3132,130,16,91,36,133,41
3133,130,16,90,36,133,41
3134,130,16,90,36,134,41
3135,130,15,90,36,134,41
3136,129,15,90,36,134,40
3137,129,15,90,36,135,40
3138,129,15,90,36,135,39
3139,128,15,90,36,135,39
3140,128,16,90,36,135,39
3141,128,16,90,36,135,39
3142,127,16,90,36,135,39
3143,127,16,90,36,135,38
3144,127,16,90,36,135,38
3145,126,16,90,36,135,37
3146,126,16,90,36,135,37
3147,126,16,90,36,135,37
3148,126,16,90,36,135,36
3149,125,16,90,36,135,36
3150,125,16,90,36,136,35
3151,125,16,90,36,136,35
3152,125,16,90,36,136,35
3153,124,16,90,36,136,34
3154,124,16,90,36,136,34
3155,124,16,90,36,136,33
3156,124,16,90,36,136,33
3157,124,16,90,36,136,32
3158,124,16,90,36,136,32
3159,124,16,90,36,136,32
3160,124,16,90,36,136,31
3161,124,16,90,36,136,31
3162,124,16,90,36,136,30
3163,124,16,90,36,136,30
3164,124,16,90,36,136,29
3165,124,16,90,36,136,29
3166,125,16,90,36,136,29
3167,125,15,90,36,136,28
3168,125,15,90,36,136,28
3169,125,15,90,36,136,27
3170,125,15,90,36,136,27
3171,125,15,90,36,136,26
3172,125,15,90,36,135,26
3173,125,15,90,36,135,25
3174,124,15,90,36,135,25
3175,124,15,90,36,135,24
3176,124,15,90,36,135,24
3177,123,15,90,36,136,24
3178,123,15,90,36,136,23
3179,123,15,90,36,136,23
3180,123,14,90,36,136,23
3181,123,14,90,36,136,22
3182,123,14,90,36,136,22
3183,123,13,90,36,136,21
3184,123,13,90,36,136,21
3185,123,13,90,36,136,21
3186,123,13,90,36,136,20
3187,123,12,90,36,135,20
3188,123,12,90,36,135,19
3189,123,12,90,36,135,19
3190,123,11,90,36,135,18
3191,123,11,90,36,135,18
3192,123,11,90,36,135,17
3193,123,11,90,36,135,17
3194,123,10,90,36,134,17
3195,122,10,90,36,134,16
3196,122,10,90,36,134,16
3197,122,9,90,36,134,16
3198,122,9,90,36,133,16
3199,122,9,90,36,133,15
3200,122,9,90,36,133,15
3201,122,9,90,36,132,15
3202,122,9,90,36,132,15
3203,122,9,90,36,131,16
3204,122,9,90,36,131,16
3205,122,9,90,36,131,16
3206,122,8,90,36,131,16
3207,122,8,90,36,131,16
3208,122,8,90,36,131,17
3209,122,8,90,36,131,17
3210,122,7,90,36,131,17
3211,121,7,90,36,130,18
3212,121,6,90,36,130,18
3213,121,6,90,36,130,18
3214,121,6,90,36,130,18
3215,121,6,90,36,130,18
3216,121,6,90,36,130,18
3217,121,6,90,36,130,18
3218,120,7,90,36,130,18
3219,120,7,90,36,130,18
3220,120,7,90,36,130,18
3221,120,7,90,36,130,18
3222,120,7,90,36,130,18
3223,121,7,90,36,130,18
3224,121,7,90,36,130,18
3225,121,7,90,36,130,18
3226,121,8,90,36,130,18
3227,121,8,90,36,130,18
3228,121,8,90,36,130,18
3229,121,9,90,36,130,18
3230,121,9,90,36,130,18
3231,121,9,90,36,130,18
3232,122,9,90,36,130,18
3233,122,10,90,36,130,18
3234,122,10,90,36,130,18
3235,122,10,90,36,130,18
3236,122,10,90,36,130,18
3237,122,9,90,36,130,18
3238,122,9,90,36,130,18
3239,122,9,90,36,130,18
3240,122,9,90,36,130,18
3241,122,8,90,36,130,18
3242,122,8,90,36,130,18
3243,121,8,90,36,130,18
3244,121,8,90,36,130,18
3245,121,8,90,36,130,18
3246,121,7,90,36,130,18
3247,121,7,90,36,130,18
3248,121,7,90,36,130,18
3249,121,7,90,36,130,18
3250,121,7,90,36,130,18
3251,121,7,90,36,130,18
3252,121,7,90,36,130,18
3253,121,7,90,36,130,18
3254,121,7,90,36,130,18
3255,121,6,90,36,130,18
3256,121,6,90,36,130,18
3257,121,6,90,36,130,18
3258,121,6,90,36,130,18
3259,121,5,90,36,130,18
3260,121,5,90,36,130,18
3261,121,5,90,36,130,18
3262,120,5,90,36,130,18
3263,120,6,90,36,130,18
3264,120,6,90,36,130,18
3265,121,6,90,36,130,18
3266,121,6,90,36,130,18
3267,121,7,90,36,130,18
3268,121,7,90,36,130,18
3269,121,7,90,36,130,18
3270,121,7,90,36,130,18
3271,121,7,90,36,130,18
3272,121,7,90,36,130,18
3273,121,8,90,36,130,18
3274,122,8,90,36,130,18
3275,122,8,90,36,130,18
3276,122,8,90,36,130,18
3277,122,9,90,36,130,18
3278,122,9,90,36,130,18
3279,122,9,90,36,130,18
3280,122,9,90,36,130,18
3281,122,9,90,36,130,18
3282,122,9,90,36,130,18
3283,122,9,90,36,130,18
3284,122,9,90,36,130,18
3285,122,9,90,36,130,18
3286,122,9,90,36,130,18
3287,122,9,90,36,130,18
3288,122,9,90,36,130,18
3289,122,9,90,36,130,18
3290,122,9,90,36,130,18
3291,122,8,90,36,130,18
3292,122,8,90,36,130,18
3293,122,8,90,36,130,18
3294,121,7,90,36,130,18
3295,121,7,90,36,130,18
3296,121,7,90,36,130,18
3297,121,7,90,36,130,18
3298,121,7,90,36,130,18
3299,121,7,90,36,130,18
3300,121,7,90,36,130,18
3301,121,7,90,36,130,18
3302,121,7,90,36,130,18
3303,121,7,90,36,130,18
3304,121,7,90,36,130,18
3305,121,7,90,36,130,18
3306,121,7,90,36,130,18
3307,121,7,90,36,130,18
3308,121,7,90,36,130,18
3309,121,7,90,36,130,18
3310,121,7,90,36,130,18
3311,121,7,90,36,130,18
3312,121,7,90,36,130,18
3313,121,7,90,36,130,18
3314,121,7,90,36,130,18
3315,121,7,90,36,130,18
3316,121,7,90,36,130,18
3317,121,7,90,36,130,18
3318,121,7,90,36,130,18
3319,121,8,90,36,130,18
3320,122,8,90,36,130,18
3321,122,8,90,36,130,18
3322,122,8,90,36,130,18
3323,122,9,90,36,130,18
3324,122,9,90,36,130,18
3325,122,9,90,36,130,18
3326,122,10,90,36,130,18
3327,122,10,90,36,130,18
3328,122,10,90,36,130,18
3329,122,10,90,36,130,18
3330,122,10,90,36,130,18
3331,122,10,90,36,130,18
3332,122,10,90,36,130,18
3333,122,11,90,36,130,18
3334,122,11,90,36,130,18
3335,122,11,90,36,130,18
3336,122,12,90,36,130,18
3337,122,12,90,36,130,18
3338,122,12,90,36,130,18
3339,121,12,90,36,130,18
3340,121,13,90,36,130,18
3341,121,13,90,36,130,18
3342,121,13,90,36,130,18
3343,121,13,90,36,130,18
3344,122,13,90,36,130,18
3345,122,12,90,36,130,18
3346,122,12,90,36,130,18
3347,122,12,90,36,130,18
3348,122,11,90,36,130,18
3349,122,11,90,36,130,18
3350,122,11,90,36,130,18
3351,122,10,90,36,130,18
3352,122,10,90,36,130,18
3353,122,10,90,36,130,18
3354,122,10,90,36,130,18
3355,122,10,90,36,130,18
3356,122,11,90,36,130,18
3357,122,11,90,36,130,18
3358,122,11,90,36,130,18
3359,122,11,90,36,130,18
3360,122,12,90,36,130,18
3361,122,12,90,36,130,18
3362,121,12,90,36,130,18
3363,121,12,90,36,130,18
3364,121,13,90,36,130,18
3365,121,13,90,36,130,18
3366,121,14,90,36,130,18
3367,121,14,90,36,130,18
3368,121,14,90,36,130,19
3369,121,15,90,36,129,19
3370,121,15,90,36,129,18
3371,121,15,90,36,129,18
3372,122,16,90,36,128,18
3373,122,16,90,36,128,18
3374,122,16,90,36,128,17
3375,122,16,90,36,127,17
3376,123,16,90,36,127,17
3377,123,16,90,36,126,17
3378,123,16,90,36,126,17
3379,123,16,90,36,126,16
3380,123,16,90,36,125,16
3381,123,16,90,36,125,16
3382,123,16,90,36,125,16
3383,123,17,90,36,124,16
3384,123,17,90,36,123,16
3385,123,17,90,36,123,16
3386,123,17,90,36,123,16
3387,123,18,90,36,122,15
3388,123,18,90,36,122,15
3389,123,18,90,36,122,15
3390,123,19,90,36,122,14
3391,122,19,90,36,122,14
3392,122,19,90,36,121,13
3393,122,19,90,36,121,13
3394,122,20,90,36,121,12
3395,122,20,90,36,121,12
3396,122,20,90,36,121,12
3397,122,21,90,36,121,11
3398,122,21,90,36,121,11
3399,122,21,90,36,121,10
3400,122,21,90,36,121,10
3401,122,22,90,36,121,9
3402,122,22,90,36,121,9
3403,122,22,90,36,121,8
3404,122,23,90,36,121,8
3405,122,23,90,36,122,8
3406,122,23,90,36,122,8
3407,123,23,90,36,122,7
3408,123,24,90,36,122,7
3409,123,24,90,36,122,8
3410,123,24,90,36,122,8
3411,123,24,90,36,122,8
3412,123,24,90,36,122,9
3413,122,24,90,36,122,9
3414,122,25,90,36,122,9
3415,122,25,90,36,122,9
3416,122,25,90,36,122,10
3417,122,25,90,36,122,10
3418,122,26,90,36,122,11
3419,122,26,90,36,122,11
3420,122,27,90,36,122,12
3421,122,27,90,36,122,12
3422,122,27,90,36,122,13
3423,122,27,90,36,122,13
3424,122,28,90,36,121,13
3425,122,28,90,36,121,14
3426,122,28,90,36,121,14
3427,122,28,90,36,121,14
3428,122,29,90,36,122,14
3429,121,29,90,36,122,14
3430,121,29,90,36,122,14
3431,121,30,90,36,122,14
3432,121,30,90,36,123,13
3433,121,30,90,36,123,13
3434,121,31,90,36,123,13
3435,122,31,90,36,123,12
3436,122,31,90,36,122,12
3437,122,32,90,36,122,12
3438,122,32,90,36,122,11
3439,122,32,90,36,122,11
3440,122,32,90,36,122,10
3441,123,32,90,36,122,10
3442,123,32,90,36,122,10
3443,123,32,90,36,123,9
3444,123,33,90,36,123,9
3445,123,33,90,36,123,9
3446,122,33,90,36,123,8
3447,122,32,90,36,123,8
3448,122,32,90,36,124,7
3449,122,32,90,36,124,7
3450,122,32,90,36,124,7
3451,122,32,90,36,125,7
3452,122,32,90,36,125,7
3453,122,32,90,36,125,7
3454,122,32,90,36,125,7
3455,122,32,90,36,125,7
3456,122,32,90,36,125,7
3457,122,32,90,36,126,7
3458,122,32,90,36,126,7
3459,122,32,90,36,126,7
3460,122,32,90,36,127,7
3461,122,32,90,36,127,6
3462,122,32,90,36,127,6
3463,122,32,90,36,128,6
3464,122,32,90,36,128,6
3465,122,33,90,36,129,6
3466,122,33,90,36,129,6
3467,122,33,90,36,129,6
3468,122,33,90,36,129,6
3469,122,33,90,36,129,6
3470,122,33,90,36,129,6
3471,122,33,90,36,129,6
3472,122,33,90,36,129,6
3473,122,33,90,36,129,6
3474,122,33,90,36,129,6
3475,122,33,90,36,129,6
3476,122,33,90,36,129,6
3477,122,33,90,36,129,6
3478,122,33,90,36,129,6
3479,122,33,90,36,129,6
3480,122,33,90,36,129,6
3481,122,33,90,36,129,6
3482,122,33,90,36,129,6
3483,122,33,90,36,129,6
3484,122,33,90,36,129,6
3485,122,33,90,36,129,6
3486,122,33,90,36,129,6
3487,122,33,90,36,129,6
3488,122,33,90,36,129,6
3489,122,33,90,36,129,6
3490,122,34,90,36,129,6
3491,122,34,90,36,129,6
3492,122,34,90,36,129,6
3493,122,34,90,36,129,6
3494,122,34,90,36,129,6
3495,122,34,90,36,129,6
3496,122,34,90,36,129,6
3497,122,34,90,36,129,6
3498,122,34,90,36,129,6
3499,122,34,90,36,129,6
3500,122,34,90,36,129,6
3501,122,34,90,36,129,6
3502,122,34,90,36,129,6
3503,122,34,90,36,129,6
3504,122,34,90,36,129,6
3505,122,34,90,36,129,6
3506,122,35,90,36,129,6
3507,122,35,90,36,129,6
3508,122,35,90,36,129,6
3509,121,35,90,36,129,6
3510,121,35,90,36,129,6
3511,121,35,90,36,129,6
3512,121,35,90,36,129,6
3513,121,35,90,36,129,6
3514,121,35,90,36,129,6
3515,121,36,90,36,129,6
3516,121,36,90,36,129,6
3517,121,36,90,36,129,6
3518,121,36,90,36,129,6
3519,121,37,90,36,129,6
3520,121,37,90,36,129,6
3521,121,37,90,36,129,6
3522,121,37,90,36,129,6
3523,121,38,90,36,129,6
3524,121,38,90,36,129,6
3525,121,39,90,36,129,6
3526,121,39,90,36,129,6
3527,121,39,90,36,129,6
3528,121,39,90,36,129,6
3529,121,40,90,36,129,6
3530,121,40,90,36,129,6
3531,121,40,90,36,129,6
3532,121,41,90,36,129,6
3533,122,41,90,36,129,6
3534,122,41,90,36,129,6
3535,122,41,90,36,129,6
3536,122,42,90,36,129,6
3537,122,42,90,36,129,6
3538,122,42,90,36,129,6
3539,122,42,90,36,129,6
3540,122,42,90,36,129,6
3541,122,43,90,36,129,6
3542,122,43,90,36,129,6
3543,122,43,90,36,129,6
3544,122,44,90,36,129,6
3545,122,44,90,36,129,6
3546,122,44,90,36,129,6
3547,122,44,90,36,129,6
3548,122,45,90,36,129,6
3549,122,45,90,36,129,7
3550,122,45,90,36,128,7
3551,122,46,90,36,128,7
3552,122,46,90,36,127,7
3553,122,46,90,36,127,7
3554,122,46,90,36,126,7
3555,122,46,90,36,126,7
3556,122,46,90,36,126,7
3557,122,46,90,36,125,8
3558,122,46,90,36,125,8
3559,122,46,90,36,124,7
3560,122,46,90,36,124,7
3561,122,47,90,36,124,7
3562,122,47,90,36,123,7
3563,122,47,90,36,123,7
3564,122,47,90,36,123,7
3565,122,47,90,36,122,6
3566,122,47,90,36,122,6
3567,122,48,90,36,121,6
3568,122,48,90,36,121,6
3569,122,48,90,36,121,5
3570,122,48,90,36,120,5
3571,122,49,90,36,120,5
3572,122,49,90,36,120,4
3573,122,49,90,36,120,4
3574,122,50,90,36,119,4
3575,122,50,90,36,119,3
3576,122,50,90,36,119,3
3577,122,51,91,36,118,3
3578,122,51,91,36,118,2
3579,122,51,92,36,118,2
3580,122,51,93,36,117,2
3581,122,52,93,36,117,2
3582,122,52,94,36,116,2
3583,122,52,95,36,116,2
3584,123,52,96,36,115,2
3585,123,52,97,36,115,2
3586,123,53,98,36,115,2
3587,123,53,99,36,114,2
3588,123,52,100,36,114,2
3589,122,53,102,36,113,1
3590,122,53,103,36,113,1
3591,122,53,104,36,113,1
3592,122,53,105,36,112,1
3593,122,53,106,36,112,0
3594,122,53,107,36,112,0
3595,122,53,108,36,111,0
3596,122,53,109,36,111,0
3597,122,53,111,36,111,0
3598,122,53,111,36,110,0
3599,122,53,112,36,110,0
3600,122,53,114,36,109,0
3601,122,53,115,36,109,0
3602,122,53,116,36,108,1
3603,122,53,117,36,108,1
3604,122,53,118,36,107,1
3605,122,53,119,36,107,1
3606,122,53,120,36,107,1
3607,122,53,121,36,106,1
3608,122,53,122,36,106,1
3609,122,53,122,36,105,1
3610,122,53,123,36,105,2
3611,122,54,123,36,105,2
3612,122,54,124,36,104,2
3613,122,54,124,36,104,2
3614,122,54,124,36,103,2
3615,122,54,124,36,103,2
3616,122,54,124,36,102,2
3617,122,54,124,36,102,2
3618,122,54,123,36,101,3
3619,122,54,122,36,101,3
3620,122,54,122,36,100,3
3621,122,54,121,36,100,3
3622,122,54,121,36,100,3
3623,122,54,120,36,99,3
3624,122,54,120,36,99,3
3625,122,54,119,36,98,3
3626,122,54,119,36,98,4
3627,122,54,119,36,98,4
3628,122,54,118,36,98,4
3629,122,54,118,36,98,5
3630,122,54,118,36,98,5
3631,122,54,118,36,97,6
3632,122,54,118,36,97,6
3633,122,54,117,36,97,7
3634,122,54,117,36,97,7
3635,122,55,117,36,97,8
3636,122,55,116,36,96,8
3637,122,55,115,36,96,8
3638,122,55,115,36,96,9
3639,122,56,115,36,96,9
3640,122,56,114,36,96,9
3641,122,56,114,36,95,10
3642,122,57,114,36,95,10
3643,121,57,114,36,95,10
3644,121,57,114,36,95,10
3645,121,57,114,36,95,10
3646,121,57,114,36,95,10
3647,120,57,114,36,95,9
3648,120,58,114,36,95,9
3649,120,58,113,36,95,9
3650,120,58,113,36,96,10
3651,119,58,113,36,96,10
3652,119,57,113,36,96,9
3653,119,57,113,36,96,9
3654,118,58,113,36,97,9
3655,118,58,113,36,97,8
3656,118,58,113,36,97,8
3657,117,58,113,36,97,8
3658,117,58,113,36,97,7
3659,117,58,113,36,98,7
3660,117,58,113,36,98,7
3661,116,57,113,36,98,6
3662,116,57,113,36,99,6
3663,116,57,113,36,99,6
3664,115,57,113,36,99,5
3665,115,57,113,36,99,5
3666,115,57,113,36,100,6
3667,114,57,113,36,100,6
3668,114,57,113,36,100,6
3669,114,57,113,36,101,6
3670,114,57,113,36,101,6
3671,113,57,113,36,102,6
3672,113,57,113,36,102,7
3673,113,57,113,36,103,7
3674,112,57,113,36,103,7
3675,112,58,113,36,103,7
3676,112,58,113,36,104,8
3677,111,58,113,36,104,8
3678,111,58,113,36,104,8
3679,111,58,113,36,105,8
3680,111,58,113,36,105,9
3681,110,58,113,36,105,9
3682,110,58,113,36,106,9
3683,110,58,113,36,106,10
3684,109,58,113,36,106,10
3685,109,58,113,36,106,10
3686,109,58,113,36,107,11
3687,109,58,113,36,107,11
3688,108,58,113,36,106,12
3689,108,58,113,36,106,12
3690,108,58,113,36,106,12
3691,107,58,113,36,106,13
3692,107,58,113,36,106,13
3693,107,58,113,36,106,14
3694,106,58,113,36,106,14
3695,106,58,113,36,106,15
3696,106,58,113,36,106,15
3697,105,58,113,36,106,15
3698,105,58,113,36,105,16
3699,105,58,113,36,105,16
3700,105,58,113,36,105,16
3701,104,57,113,36,105,17
3702,104,57,113,36,104,17
3703,104,57,113,36,104,17
3704,104,57,113,36,104,17
3705,104,56,113,36,103,18
3706,104,56,113,36,103,18
3707,103,56,113,36,103,19
3708,103,56,113,36,102,19
3709,103,56,113,36,102,19
3710,103,55,113,36,102,19
3711,103,55,113,36,101,19
3712,103,54,113,36,101,19
3713,103,54,113,36,101,19
3714,103,54,113,36,100,19
3715,103,54,113,36,100,19
3716,103,53,113,36,99,19
3717,103,53,113,36,99,19
3718,103,53,113,36,99,18
3719,102,53,113,36,99,18
3720,102,52,113,36,98,18
3721,102,52,113,36,98,18
3722,102,52,113,36,98,18
3723,102,52,113,36,98,17
3724,102,52,113,36,98,17
3725,102,52,113,36,99,17
3726,102,52,113,36,99,16
3727,102,52,113,36,99,16
3728,102,52,113,36,99,16
3729,102,52,113,36,99,16
3730,102,52,113,36,99,16
3731,102,52,113,36,99,16
3732,102,52,113,36,99,16
3733,102,52,113,36,99,16
3734,102,52,113,36,99,16
3735,102,52,113,36,99,16
3736,102,52,113,36,99,16
3737,102,52,113,36,99,15
3738,102,52,113,36,99,15
3739,102,52,113,36,99,15
3740,103,53,113,36,99,15
3741,103,53,113,36,99,15
3742,103,53,113,36,99,16
3743,103,53,113,36,99,16
3744,103,54,113,36,99,17
3745,104,54,113,36,99,17
3746,104,54,113,36,99,18
3747,104,54,113,36,99,18
3748,104,55,113,36,99,18
3749,104,55,113,36,99,19
3750,104,55,113,36,99,19
3751,105,56,113,36,99,19
3752,105,56,113,36,100,19
3753,105,56,113,36,100,19
3754,105,56,113,36,100,19
3755,105,56,113,36,101,19
3756,106,56,113,36,101,19
3757,106,56,113,36,102,19
3758,106,56,113,36,102,19
3759,107,56,113,36,103,19
3760,107,56,113,36,103,19
3761,108,56,113,36,103,19
3762,108,56,113,36,103,18
3763,108,56,113,36,103,18
3764,108,56,113,36,103,18
3765,109,57,113,36,103,18
3766,109,57,113,36,104,18
3767,109,57,113,36,104,18
3768,110,57,113,36,104,18
3769,110,57,113,36,104,19
3770,110,57,113,36,104,19
3771,111,57,113,36,104,19
3772,111,57,113,36,104,19
3773,111,57,113,36,104,19
3774,111,57,113,36,104,19
3775,112,57,113,36,104,19
3776,112,57,113,36,103,19
3777,112,57,113,36,103,19
3778,113,57,113,36,102,19
3779,113,57,113,36,102,19
3780,113,57,113,36,102,19
3781,114,57,113,36,101,19
3782,114,57,113,36,101,19
3783,114,57,113,36,101,19
3784,115,57,113,36,100,19
3785,115,57,113,36,100,19
3786,115,57,113,36,99,19
3787,115,57,113,36,99,19
3788,116,57,113,36,99,19
3789,116,57,113,36,99,18
3790,116,57,113,36,99,18
3791,117,57,113,36,99,18
3792,117,57,113,36,99,17
3793,117,57,113,36,99,17
3794,118,57,113,36,99,16
3795,118,57,113,36,100,16
3796,118,57,113,36,100,16
3797,119,58,113,36,100,16
3798,119,58,113,36,100,16
3799,119,58,113,36,100,16
3800,120,58,113,36,100,16
3801,120,58,113,36,100,16
3802,120,58,113,36,100,17
3803,120,58,113,36,100,17
3804,121,58,113,36,99,17
3805,121,58,113,36,99,16
3806,121,58,113,36,99,16
3807,122,58,113,36,99,16
3808,122,58,113,36,99,16
3809,122,58,113,36,99,16
3810,123,58,113,36,99,16
3811,123,58,113,36,99,16
3812,123,58,113,36,99,16
3813,123,57,113,36,99,16
3814,124,58,113,36,99,16
3815,124,58,113,36,99,16
3816,124,58,113,36,99,16
3817,125,58,113,36,99,16
3818,125,58,113,36,99,16
3819,125,58,113,36,99,16
3820,125,58,113,36,99,16
3821,126,58,113,36,99,16
3822,126,58,113,36,99,16
3823,126,58,113,36,99,16
3824,127,58,113,36,99,16
3825,127,59,113,36,99,16
3826,127,59,113,36,99,16
3827,128,59,113,36,99,16
3828,128,59,113,36,99,16
3829,128,59,113,36,99,16
3830,128,59,113,36,99,16
3831,129,59,113,36,99,16
3832,129,59,113,36,99,16
3833,130,59,113,36,99,16
3834,130,59,113,36,99,16
3835,130,59,113,36,99,16
3836,131,59,113,36,99,16
3837,131,59,113,36,99,16
3838,131,59,113,36,99,16
3839,131,59,113,36,99,16
3840,132,59,113,36,99,16
3841,132,59,113,36,99,16
3842,132,59,113,36,99,16
3843,133,59,113,36,99,16
3844,133,59,113,36,99,16
3845,133,59,113,36,99,16
3846,134,58,113,36,99,16
3847,134,58,113,36,99,16
3848,134,58,113,36,99,16
3849,134,58,113,36,99,16
3850,135,58,113,36,99,16
3851,135,58,113,36,99,16
3852,135,58,113,36,99,16
3853,134,57,113,36,99,16
3854,134,57,113,36,99,16
3855,134,57,113,36,99,16
3856,134,57,113,36,99,16
3857,134,57,113,36,99,16
3858,134,57,113,36,99,16
3859,134,57,113,36,99,16
3860,134,57,113,36,99,16
3861,134,57,113,36,99,16
3862,134,57,113,36,99,16
3863,134,57,113,36,99,16
3864,134,57,113,36,99,16
3865,134,57,113,36,99,16
3866,134,58,113,36,99,16
3867,134,58,113,36,99,16
3868,134,58,113,36,99,16
